日期 平均温度(四次平均) 最高气温 出现时间 最低气温 出现时间
2011-08-28 19.125 27 14:07 14 03:48
2011-08-29 20.375 29 14:31 13 06:17
2011-08-30 21.175 28 13:39 15 06:19
2011-08-31 20.4 30 14:07 13 06:22
2011-09-01 20.65 31 14:51 11 06:06
2011-09-02 22.075 27 13:30 17 06:01
2011-09-03 21.2 26 11:14 18 06:08
2011-09-04 19.55 23 11:34 16 19:55
2011-09-05 15.975 17 20:03 15 19:46
2011-09-06 13.6 15 20:02 12 06:46
2011-09-07 14.625 16 14:51 12 21:45
2011-09-08 16.05 22 14:53 12 02:39
2011-09-09 16.625 24 15:17 11 03:50
2011-09-10 16.7 19 15:10 14 06:24
2011-09-11 14.575 16 20:01 12 19:50
2011-09-12 14.45 17 17:04 12 06:45
2011-09-13 15.275 15 14:16 14 19:20
2011-09-14 15.1 17 14:02 13 02:23
2011-09-15 16.85 20 14:15 13 20:32
2011-09-16 17.45 20 11:10 15 06:42
2011-09-17 14.05 17 20:04 11 19:52
2011-09-18 8.35 11 20:31 7 17:58
2011-09-19 8.925 14 15:31 5 06:43
2011-09-20 10.7 18 14:05 7 06:18
2011-09-21 11.8 21 14:06 4 06:17
2011-09-22 14.05 22 13:38 8 03:04
2011-09-23 13.875 23 14:19 7 05:37
2011-09-24 14.825 24 13:03 8 06:24
2011-09-25 16.85 25 14:16 12 05:12
2011-09-26 15.85 23 14:43 11 06:12
2011-09-27 14.125 17 12:48 12 05:45
2011-09-28 13.9 14 12:18 13 20:01
2011-09-29 13.65 17 15:54 12 20:00
2011-09-30 13.525 22 15:24 6 04:31
2011-10-01 12.875 17 14:34 8 06:24
2011-10-02 12.325 15 15:09 11 02:16
2011-10-03 12.35 16 13:03 9 06:09
2011-10-04 12.175 16 14:30 9 06:20
2011-10-05 12.3 23 14:30 5 06:26
2011-10-06 12.6 24 14:20 4 05:29
2011-10-07 15.075 23 14:01 7 06:27
2011-10-08 15.9 23 12:43 9 06:04
2011-10-09 17.925 23 13:34 13 06:51
2011-10-10 15.375 18 20:01 13 19:59
2011-10-11 12.975 14 13:16 11 19:52
2011-10-12 12.725 15 11:08 10 01:10
2011-10-13 12.85 19 16:16 8 19:59
2011-10-14 10.775 20 13:19 3 06:22
2011-10-15 11.8 19 14:52 7 02:20
2011-10-16 11 22 14:25 4 06:23
2011-10-17 10.525 22 13:33 3 06:24
2011-10-18 11.25 22 14:01 4 06:32
2011-10-19 13.05 19 12:55 8 06:28
2011-10-20 12.775 19 13:56 9 06:24
2011-10-21 11.2 20 13:51 5 06:59
2011-10-22 9.15 11 20:03 7 02:16
2011-10-23 10.725 12 13:27 9 20:28
2011-10-24 8.525 10 20:02 6 19:22
2011-10-25 6.625 8 16:00 5 09:09
2011-10-26 7.425 11 13:05 4 06:30
2011-10-27 7.45 13 12:19 1 06:34
2011-10-28 8.75 17 14:23 4 04:29
2011-10-29 7.825 18 14:05 1 06:03
2011-10-30 10.3 18 13:56 4 04:56
2011-10-31 10.975 16 12:16 7 07:18
2011-11-01 12.1 15 14:34 9 20:09
2011-11-02 12 14 11:29 11 04:47
2011-11-03 10.55 12 20:12 9 04:54
2011-11-04 10.975 13 14:29 9 06:14
2011-11-05 10.5 11 14:59 9 07:28
2011-11-06 9.1 10 20:48 8 19:35
2011-11-07 7.15 8 20:03 6 03:53
2011-11-08 8.25 14 15:13 5 19:59
2011-11-09 5.925 14 13:58 0 06:21
2011-11-10 6 12 13:32 1 06:51
2011-11-11 7.275 17 14:53 0 03:23
2011-11-12 6.925 12 12:42 3 04:42
2011-11-13 7.275 15 14:38 1 07:10
2011-11-14 7.1 16 13:23 0 06:26
2011-11-15 7.8 9 20:59 6 05:00
2011-11-16 7.625 8 13:18 7 06:50
2011-11-17 8.25 9 14:02 7 22:21
2011-11-18 9.325 13 14:40 7 19:48
2011-11-19 6.975 13 14:12 3 06:35
2011-11-20 5.175 12 16:04 0 02:35
2011-11-21 4.425 7 16:38 1 03:42
2011-11-22 6.625 14 13:28 2 07:28
2011-11-23 4.45 11 14:20 0 04:36
2011-11-24 5 12 15:34 0 03:38
2011-11-25 3.275 7 15:37 1 02:48
2011-11-26 7.6 17 14:09 0 03:18
2011-11-27 7.6 13 14:44 3 03:35
2011-11-28 6.05 10 12:49 4 19:28
2011-11-29 2.125 4 20:01 0 17:39
2011-11-30 0.1 1 20:50 0 17:20
2011-12-01 1.125 5 13:16 -1 04:37
2011-12-02 2.725 11 14:44 -2 06:58
2011-12-03 0.775 5 20:01 -2 06:37
2011-12-04 1.95 4 14:16 0 21:14
2011-12-05 -0.025 2 20:38 0 05:06
2011-12-06 0 0 10:55 0 02:24
2011-12-07 1.725 5 15:06 0 21:59
2011-12-08 -0.8 4 13:49 -4 07:52
2011-12-09 -3.725 2 14:19 -8 07:11
2011-12-10 -3.05 1 13:53 -6 00:45
2011-12-11 -1.575 8 15:01 -7 04:18
2011-12-12 0.375 9 14:23 -5 07:12
2011-12-13 0.25 10 13:40 -5 04:37
2011-12-14 0.55 8 13:07 -4 05:58
2011-12-15 0.2 8 14:00 -4 07:08
2011-12-16 -2.3 5 14:57 -7 07:48
2011-12-17 -0.75 6 14:33 -6 05:42
2011-12-18 -0.025 7 13:54 -3 07:40
2011-12-19 0 7 12:55 -5 03:41
2011-12-20 1.325 5 15:01 -1 06:00
2011-12-21 1.325 4 14:33 -1 19:38
2011-12-22 -1.95 4 14:23 -5 05:50
2011-12-23 -3.075 3 13:36 -5 01:57
2011-12-24 -3.45 5 14:37 -8 07:58
2011-12-25 -1.3 9 13:47 -6 01:32
2011-12-26 -0.35 6 14:18 -5 01:35
2011-12-27 -0.975 6 14:00 -6 07:06
2011-12-28 -0.9 7 14:18 -5 03:17
2011-12-29 -1.35 4 14:28 -5 07:36
2011-12-30 0.275 4 14:19 -1 22:36
2011-12-31 0.3 9 14:08 -4 06:47
2012-01-01 -0.8 7 15:10 -5 07:01
2012-01-02 -1 3 12:46 -4 03:07
2012-01-03 -2.45 0 20:10 -4 19:53
2012-01-04 -6.075 3 15:25 -11 06:43
2012-01-05 -4.625 4 12:32 -10 03:06
2012-01-06 -3.45 4 14:31 -8 07:34
2012-01-07 -3.4 0 16:10 -7 02:01
2012-01-08 -1.175 7 14:46 -6 07:36
2012-01-09 -1.175 8 14:06 -6 06:42
2012-01-10 -0.85 7 12:33 -6 03:10
2012-01-11 -2.3 3 13:50 -6 07:57
2012-01-12 -2.175 5 14:13 -6 02:39
2012-01-13 -0.725 6 14:04 -5 02:35
2012-01-14 -0.275 2 13:41 -2 21:57
2012-01-15 -1.175 4 14:10 -5 07:57
2012-01-16 -1.8 3 14:43 -5 05:32
2012-01-17 -1.225 6 14:11 -6 07:02
2012-01-18 -1.075 1 11:55 -3 23:12
2012-01-19 -0.325 3 14:05 -2 03:50
2012-01-20 -1.35 0 20:01 -2 18:53
2012-01-21 -5 -2 20:13 -6 19:53
2012-01-22 -6.075 -1 14:22 -8 07:21
2012-01-23 -6.85 -1 12:55 -10 02:14
2012-01-24 -6.325 -1 15:33 -8 20:00
2012-01-25 -6.4 4 15:27 -13 06:29
2012-01-26 -2.95 6 15:53 -7 02:20
2012-01-27 -1.55 7 13:42 -8 06:40
2012-01-28 -0.425 4 12:34 -2 04:55
2012-01-29 -1.725 4 14:24 -5 02:13
2012-01-30 -0.375 7 13:12 -3 06:45
2012-01-31 1.7 15 14:53 -6 04:15
2012-02-01 -2.25 2 20:01 -4 04:15
2012-02-02 -2.55 2 14:24 -5 07:57
2012-02-03 -1.4 9 13:54 -8 07:20
2012-02-04 -2.525 0 20:01 -5 06:47
2012-02-05 2.8 11 14:11 -3 07:22
2012-02-06 0.55 5 20:16 -2 02:08
2012-02-07 -2.975 1 15:15 -5 06:51
2012-02-08 -4.375 0 15:51 -6 05:08
2012-02-09 -4.975 -1 11:13 -9 02:42
2012-02-10 -1.925 4 14:53 -6 22:06
2012-02-11 -1.625 6 15:39 -8 07:06
2012-02-12 0.675 3 14:53 -1 05:02
2012-02-13 0.45 9 14:30 -6 06:00
2012-02-14 1.625 9 14:40 -4 07:35
2012-02-15 0.8 4 20:09 0 07:06
2012-02-16 -0.975 4 11:06 -4 07:25
2012-02-17 -1.6 3 13:18 -3 00:31
2012-02-18 -1.75 5 14:38 -5 07:44
2012-02-19 -0.625 8 14:13 -7 05:50
2012-02-20 2.975 8 14:40 -2 00:52
2012-02-21 5.125 12 14:42 -1 07:21
2012-02-22 6.625 16 13:29 -1 05:31
2012-02-23 2.525 9 20:01 0 04:28
2012-02-24 1.675 4 15:13 0 07:20
2012-02-25 -0.45 3 20:01 -2 18:36
2012-02-26 -1.45 2 13:41 -4 03:34
2012-02-27 0.425 5 13:50 -2 08:00
2012-02-28 0.625 6 13:21 -4 06:15
2012-02-29 1.2 3 22:15 -1 06:34
2012-03-01 0.475 1 20:18 0 12:56
2012-03-02 0.325 3 11:48 0 04:16
2012-03-03 -0.975 0 13:09 -1 19:55
2012-03-04 -2.025 0 15:35 -2 03:22
2012-03-05 0.875 5 12:43 -1 22:02
2012-03-06 2.9 11 15:43 -1 01:52
2012-03-07 3.95 10 14:33 0 06:55
2012-03-08 1.4 5 14:56 0 03:05
2012-03-09 0.75 5 15:08 -1 04:34
2012-03-10 3.75 13 16:20 -3 04:18
2012-03-11 1.95 7 16:41 0 06:25
2012-03-12 2.5 11 14:29 -4 05:55
2012-03-13 6.075 16 14:24 -2 06:19
2012-03-14 8.05 16 14:41 1 06:18
2012-03-15 4.275 9 20:10 1 13:52
2012-03-16 6.875 16 15:04 0 05:17
2012-03-17 8.25 18 15:59 1 03:57
2012-03-18 9.025 20 14:07 2 06:43
2012-03-19 1.425 7 20:18 0 19:28
2012-03-20 3.4 10 14:03 0 20:19
2012-03-21 1.175 4 08:15 0 17:39
2012-03-22 2.775 5 18:19 0 20:55
2012-03-23 5.325 9 16:04 3 03:12
2012-03-24 6.25 17 15:22 -2 06:45
2012-03-25 8.5 19 14:31 0 06:29
2012-03-26 11.375 22 14:32 2 06:54
2012-03-27 11.65 22 14:08 3 06:26
2012-03-28 11.65 20 13:04 4 06:38
2012-03-29 11.525 17 16:46 8 06:40
2012-03-30 10.3 16 12:41 7 06:32
2012-03-31 8.775 20 14:51 0 06:07
2012-04-01 12.575 22 14:51 3 03:46
2012-04-02 11.4 19 10:55 8 06:26
2012-04-03 10.075 20 15:25 1 06:35
2012-04-04 11.075 21 15:34 4 03:06
2012-04-05 12.675 23 12:56 3 06:26
2012-04-06 13.425 22 13:57 4 06:03
2012-04-07 14.1 22 12:49 8 01:54
2012-04-08 14.725 24 14:28 6 06:09
2012-04-09 11.075 17 20:06 9 04:55
2012-04-10 13.9 23 14:42 7 06:22
2012-04-11 13.525 22 13:50 7 04:43
2012-04-12 8.4 15 20:02 4 09:55
2012-04-13 10.625 22 15:21 1 02:46
2012-04-14 12 18 13:28 6 05:36
2012-04-15 13.1 24 16:57 4 06:10
2012-04-16 14.1 23 13:47 7 05:49
2012-04-17 12.85 19 11:38 8 05:58
2012-04-18 14.9 21 13:54 10 03:53
2012-04-19 14.35 25 12:17 7 06:08
2012-04-20 12.95 18 12:59 10 06:27
2012-04-21 14.275 25 13:14 5 06:06
2012-04-22 16.7 25 16:06 8 05:00
2012-04-23 17.7 25 12:53 10 06:04
2012-04-24 14.475 19 20:03 11 19:57
2012-04-25 13.875 20 15:23 7 05:21
2012-04-26 13.35 23 16:12 3 03:08
2012-04-27 17.575 28 13:03 8 05:58
2012-04-28 18.525 26 13:57 10 05:57
2012-04-29 16.2 22 13:30 9 06:07
2012-04-30 14.45 19 13:25 10 03:52
2012-05-01 15.075 18 14:46 13 02:17
2012-05-02 16.3 23 14:21 9 01:57
2012-05-03 18.525 25 15:13 12 03:08
2012-05-04 18.325 27 14:29 10 05:58
2012-05-05 19.775 30 15:11 10 06:00
2012-05-06 20.175 30 14:20 10 06:04
2012-05-07 18.1 21 15:01 16 03:38
2012-05-08 19.775 29 14:39 12 05:48
2012-05-09 19.25 26 14:15 14 02:16
2012-05-10 18.775 28 14:16 10 05:57
2012-05-11 19 24 10:04 12 05:46
2012-05-12 13.25 19 20:03 9 20:00
2012-05-13 12.425 21 11:55 3 04:11
2012-05-14 15.725 24 16:43 10 05:21
2012-05-15 16.125 27 16:12 7 05:24
2012-05-16 18.775 28 13:18 8 05:59
2012-05-17 18.775 29 14:11 6 05:57
2012-05-18 19.025 25 15:13 14 06:19
2012-05-19 19.825 29 16:02 9 04:50
2012-05-20 19.275 27 14:22 11 05:09
2012-05-21 17.4 21 15:05 12 05:34
2012-05-22 15.225 18 20:01 14 06:15
2012-05-23 16.175 22 15:03 11 05:02
2012-05-24 14.975 17 20:03 14 20:00
2012-05-25 15.8 23 13:56 9 05:26
2012-05-26 18.4 27 12:36 9 05:39
2012-05-27 19.05 28 15:11 12 02:16
2012-05-28 17.475 26 12:16 9 05:34
2012-05-29 16.1 23 16:46 13 04:56
2012-05-30 18.525 28 15:15 9 05:25
2012-05-31 17.15 21 12:16 13 06:00
2012-06-01 17.35 25 15:06 14 06:02
2012-06-02 18.8 28 13:11 8 05:17
2012-06-03 18.4 25 14:55 12 05:15
2012-06-04 20 29 14:49 11 04:38
2012-06-05 19.65 24 11:03 15 06:05
2012-06-06 18.65 23 11:36 15 03:42
2012-06-07 20.75 30 16:32 13 06:00
2012-06-08 22.525 31 15:45 13 05:13
2012-06-09 23.4 33 13:47 15 04:21
2012-06-10 23.6 34 13:50 14 05:13
2012-06-11 22 30 13:48 15 05:59
2012-06-12 22.525 33 14:38 11 05:11
2012-06-13 23.6 35 14:27 12 03:38
2012-06-14 23.975 30 14:00 17 05:58
2012-06-15 21.075 31 16:10 10 06:00
2012-06-16 22.65 31 14:18 12 05:47
2012-06-17 23.375 31 13:53 15 04:43
2012-06-18 23.775 33 14:00 13 05:58
2012-06-19 21 31 12:39 16 05:51
2012-06-20 22.525 29 14:09 16 05:37
2012-06-21 22.9 32 14:48 13 05:40
2012-06-22 21.05 33 12:00 15 05:26
2012-06-23 23.35 33 13:24 15 05:34
2012-06-24 22.35 31 14:15 16 06:05
2012-06-25 21.25 27 13:41 17 04:33
2012-06-26 20.675 26 15:06 18 02:32
2012-06-27 21.05 25 16:22 18 04:09
2012-06-28 19.1 21 14:32 17 03:26
2012-06-29 21.175 27 12:38 18 04:24
2012-06-30 19.55 24 13:01 17 20:00
